,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Abbreviation,Genus,Species,Sex,Age
44264,146.05925984567153,-105.65871991062821,2.6597524538719406,-16.880157503901113,-0.7218366346194196,-1.6205914353381883,0.43589258685938587,-1.1570942636999415,-0.7219624191008854,1.5365028119543833,2.1589451960981445,-1.5280910832397536,1.2227599137290723,0.5993429041990307,0.3482154594183457,-2.4010995946377474,-1.6923388253400875,-0.8132192341634668,0.4665549004968253,0.5018287043241546,0.13966075202445738,-0.8556705688333283,0.5938349498268535,-0.9771652053647655,0.7246350185477468,-0.4305853140953034,0.576442750991538,0.24983449831033577,-0.26582612261226285,-0.1987737287982805,Cm,Cercopithecus,mitis,F,A
32003,140.64002212465533,-105.60349212403962,14.444821561989201,-20.21830382605863,-3.1758170039018125,-2.9268521410874824,-1.8031959431935614,3.1415871631218675,-0.9148355251374992,2.3648504336450205,1.4685174078784706,-2.4798668126533268,-1.1250755964017782,-0.38685749109878986,-1.7547837304645255,-2.5665557978159574,-0.04359716888270285,-1.5182025949744902,-0.1715476001601442,0.18729300851533995,0.6832025228190841,-0.051246404350421125,-0.26972275249573674,0.641743795409816,0.37877095337415445,0.013168627483499269,-0.5566703852970971,0.17062766020815842,-0.31052334124376413,-0.4174343234792105,Cm,Cercopithecus,mitis,F,A
25022,150.3805550347973,-99.95653412105898,7.32534778251213,-7.843888060400381,1.8056073588364108,-4.138773639604566,0.7019520444552761,-2.6201109149422046,-1.7365840832977277,0.12085035239900799,0.9431734923472134,-1.0651977168047706,-0.9014100707282447,0.7470115561443323,0.8694721203853605,0.021237707356603786,-1.1509627165172858,2.1131987777275714,0.01741518031214586,-1.1571975883095662,-0.8788166028018609,-0.8166281317920709,0.8305865144679422,-0.5314828586396548,0.8038228494966041,0.6364170328372929,-0.24043200676976495,0.17853339116367273,0.3024325374949732,-0.017252734830763963,Cm,Cercopithecus,mitis,F,A
44274,141.78101075377904,-106.46352168297476,10.854660841133105,-14.207783744303313,0.22321719187992056,-3.221651628472762,2.5781715445913695,-0.05683291841574682,0.09156988681212526,3.2787393147628516,2.7541598643767653,1.4621843629458875,-1.5873445804968203,1.2784309250160253,-1.0893443547595918,-2.5410329787598345,-0.06119337496618708,1.5344303673555413,-1.3060734770009779,-0.382493116312389,0.9935916592128867,0.34150985178564874,-0.5336516918487305,0.09795341111261562,0.2779829916239757,-0.30276470131626587,0.5797515863622467,-0.13280698118313142,-0.26929701799182915,0.44022071723652234,Cm,Cercopithecus,mitis,F,A
22734,152.28577142016343,-99.04091267382123,-4.276320501693828,-5.376086972498347,-3.567493979848296,-3.454613642905611,-0.33577744393138903,-0.3931554272810175,-1.7776945890674807,2.17097301531135,3.963481193653206,0.6345070210126149,-0.0928683091159792,2.53563812488644,1.2039706504837988,-1.4120358685318197,-0.9530319394784352,2.3538419955318344,0.34461959368716866,-0.8268953049749131,-1.126661871345784,-1.1508033027382305,0.2862639457763244,-0.013887149290149078,0.7806784314854064,-0.41392080486880634,-0.2747519932128283,0.04082079639849755,0.5416135393521219,-0.004919414877509493,Cm,Cercopithecus,mitis,F,A
37278,155.88784434699522,-82.90726131912284,-5.148445150757813,6.597368945480647,2.7318595305524433,-3.810235406081804,-0.81972532392018,0.8506036322956047,-0.157576729900428,-0.05274787864486187,5.445106225385244,-4.097679333311131,-1.1417484919761434,0.3183546840231318,-0.6452210377617569,1.4014976993181945,-0.9191857087833581,1.9659703432665327,0.49727141924821083,-0.7510556848474327,-0.2759973144678393,0.029230747536859905,1.2126774785021834,-0.4634663400343607,0.34552060078194063,1.1205653622208216,-0.3593386455536937,0.01860376388576768,0.3079596451249024,0.26874445714196676,Mt,Miopithecus,talapoin,U,A
5547,153.08338855845332,-85.73574202474352,-3.2551752719781204,10.349543833003894,6.696116124350758,-4.46161142416284,-1.503843128129321,-1.093251929384914,1.760146349219395,-0.5479691081925182,4.310193029916975,-4.675914611789728,-2.1968962153211233,-1.351764360179218,-0.2772640349487427,1.5206142111999175,0.06665928124173905,0.6425377774673108,0.22076522288113054,-0.3253580820755995,0.14164684066457478,0.06646739995272043,0.5009711871870915,-0.2537141001944288,0.401868598488027,-0.3031783728765309,0.02524653157363062,0.22055312914480435,0.15517781147993923,0.5102068703034691,Mt,Miopithecus,talapoin,U,A
23196,167.55230624265482,-99.65339799683413,-13.551778843004612,1.769344710969849,4.609142460798052,-0.3012888304278107,-0.8381388886892649,-4.281978503250576,0.254833167303354,-0.3166360577610731,2.96390369641826,-2.7967972369495966,-2.0328071861907233,-1.2656745501557003,-0.22127381405406538,1.6513126406335692,-0.8081510044412219,0.9891184115731669,0.7979085093343173,-0.7947500888122048,-0.20224895609377147,0.7249746492468448,-0.057629895091364534,0.7541959463189633,-0.3942743674359054,0.2958465050555277,0.18839494447181804,0.04468949427828083,-0.4019078102413245,-0.13449921281696864,Mt,Miopithecus,talapoin,M,A
34264,165.318888986833,-87.38936398646624,-15.970493451149148,10.783070210862913,2.353208500572702,-0.5341868201676941,-2.65452972424056,0.6581789892520187,-0.05743297929892106,-1.3956486667730994,4.321582042243095,-5.195231649121573,-0.6427576093964626,-1.7357482985259773,-0.9473480303107602,1.1820674209274225,0.06467863564188028,0.908347667392376,-0.8151966275310136,-1.9656492904277887,0.07268764981821008,0.11808926402810963,0.3770679530650416,0.28048548691403025,-0.7859045134389254,1.1233026453293558,0.5141676553306287,0.27370541648323377,-0.031241863900688203,0.388325046845988,Mt,Miopithecus,talapoin,U,A
19976,163.95143535857295,-90.26458041258968,-10.711943549652368,4.082729666205129,0.8052359833039653,0.21216477593456137,-1.5402091324948988,-1.2768535659421925,-0.320376820445817,-1.3503040706358271,1.546451518935126,-2.513541892517673,-0.08952518745013575,-2.2867859854448476,1.1809705515375075,0.6064404401941161,-0.9198087816176261,1.2739674648024006,-1.3416607081386427,-0.5034278536967899,0.3964622100201075,-0.965178771404955,0.270428829720411,-0.8300714499744936,-0.059576918295040915,0.9754333298050584,0.06536908652574204,0.19152053496665583,0.11769093313757555,0.4806369862117744,Mt,Miopithecus,talapoin,M,A
39395,185.59280376057518,41.767241603705195,-39.599839725644735,-13.863970017546269,18.817368407946233,-9.712349234595068,5.672831545867017,-9.28891003569616,1.2675716012143876,1.6224044535622992,3.9103034525079448,-1.7298892699311843,-1.5255777549511083,2.843028136861321,2.8513741410835687,-0.33926531964924983,-0.2605303042920748,-0.1159345678091637,0.8841235849267874,0.013439749819395292,-0.5543689903983414,0.633466609406405,-0.4564779524995794,1.4662401771273084,-1.3728689500718865,-0.3647996030304462,-0.9199725921313135,0.1548233382109687,0.15987464170764923,-0.03673747357420387,La,Lophocebus,albigena,M,A
6209,163.74119628956572,50.0973815992113,-39.514340189073685,-7.088403578482404,7.9827189236243745,-9.288112088741066,1.0267366199429195,-5.574586192448878,-2.2794762731087794,0.052802890590522476,-1.18944417919916,-1.0808779508354134,-2.7853754459721918,-0.49858659912499753,-1.4323306317722697,-0.8990138960204888,0.266487665848016,-0.10552129760206035,1.7834331776931474,0.3436912365135631,0.2136385405861401,0.05958470224720056,-0.8778299751356982,-0.45018126785454377,-2.1387509920298142,-0.5407892908919234,0.6963731972291528,1.1742657629294513,-0.28450153845511283,0.31107398056156943,La,Lophocebus,albigena,F,A
39396,182.39172555046102,45.93501293658009,-43.67509420435399,-11.90750864909532,4.374516629913575,6.938259130230099,-0.23491140746170402,-8.908276984766458,0.5471260115015844,-1.9335897140872094,-4.410560851041915,-3.5670303943232025,-2.6963143351302246,-2.327242213471494,-0.17093729264606058,-0.5619431179989116,-1.8817173333756423,0.8061423521659211,0.23336931926814308,0.4735793233872818,-0.630524929347892,-0.32500307455651617,-0.6541532924185243,-0.9125425123599745,-1.170787059039303,0.8056157731021615,-0.3326724130603165,0.04663312273190549,-0.039932003957747854,-0.24115960502965367,La,Lophocebus,albigena,M,A
14725,181.51756048174516,53.4387864838965,-37.86657381121091,-12.328664219657732,4.4244382090102885,6.259866312909829,0.5169033283239629,-7.767468978034328,1.913954595937651,-2.9627178550633038,0.5777777218986527,0.5278655122608447,-3.3357377639837495,-3.2871799910508672,-1.027311595636231,0.9341262713069722,-0.2750321104744796,1.7063110522043439,-0.6948903086639573,0.5284163014740683,0.0165650736205807,1.9123070430471456,-0.7113092471348536,1.081534153922497,0.621830475668001,0.5553960799563354,0.08673383586153056,-0.08630236970654596,-0.29972893034116416,0.3252182608699484,La,Lophocebus,albigena,F,A
22737,148.08634804161443,-111.65916503763319,2.2180722359387515,-21.20893494236017,-3.403902762345159,2.831194933569206,0.6487229914180689,2.2647761902806174,4.987631663670436,1.988191497669238,-0.5544718410822931,-0.7946243348962435,0.3081265042314119,-0.28217344564543245,2.2357269328716334,-1.216328033182,-0.4190803286974903,-2.1775979765668434,-2.041427264902749,1.3620201520517146,-0.22168272523428517,-0.3429507175489403,1.158570503758324,-0.8591585230116326,0.805768327062189,0.668148174811745,-0.3583190513228728,-0.525938211345506,-0.35092629550278354,0.49987515133554905,La,Lophocebus,albigena,M,A
39402,150.9620431887193,55.68314301077409,-23.954063286776243,-8.470513878094247,1.508874720138394,9.402100302887648,0.2380249104794082,-7.544644104339969,1.7824587299921584,1.9950616644816013,-1.2345348168088208,-2.2440271510295484,-3.900485383259292,-3.455638882320679,0.4714057062102796,-0.43016269740580476,0.5645087309521094,0.23779236226496842,-1.3407583250645771,2.1627319895712898,-2.7811719238326966,-0.02591287651165182,0.22863701023037888,0.08606428093939675,-0.47323019748726347,0.22739848716032726,-1.4072627296099898,-0.3630398664518722,-0.5407123128671244,0.06261007064048033,La,Lophocebus,albigena,M,A
35704,-66.90371311430869,-78.91435324944126,7.942456250065256,20.40843786866285,-3.9409870060869627,11.004834967359375,1.165379883058438,-1.1995474803554451,4.558108365188272,0.7069124702222409,1.0574317725673565,1.3099695513607101,1.475063240213787,-0.3529640227093781,-0.19296037007420921,2.416225945955353,3.1145441408301235,0.26024292574034064,-0.04361408246651746,-1.5192920578501354,0.309081214611736,0.24493276365686853,0.6473050585510465,-1.3053371779085765,0.7592535057887838,-0.7806132763514951,-0.056015276177029456,0.15822919410718103,0.9504915121709707,-0.09849510954499813,Pr,Presbytis,rubicunda,F,A
37666,-58.76755937860728,-78.01196120778594,-0.6839982390844707,20.744502864434313,-8.167129420360293,13.344625559365975,-0.43581072524158726,-0.32973668457154165,5.482574802292118,2.0358609398069425,-0.27096911294082526,2.0947827160492585,2.298029071142166,1.2355693663305969,1.85333505514911,1.176327966666282,2.041714776045111,-0.9989138090260233,-1.9911758201002634,-0.5041720740208554,0.21505511168733593,0.13941351249974474,-0.5276424825691078,-0.3490253088722668,-0.5606081757448791,0.27003496453472764,0.6097297706349137,-0.22088327358203688,-0.36293212324937235,-0.21311978559126152,Pr,Presbytis,rubicunda,F,A
35706,-52.605497702171384,-82.78157437965393,3.9770527143442056,19.52128954905351,-7.20067955613617,8.04983584108419,2.0427255771505584,0.7278921612698622,1.9150307810678955,2.0461901102288502,2.3386063092200144,0.5719992843758405,0.20372937653009213,1.5518938995518299,0.5868812679940858,0.36366915952914897,4.251749876330216,1.0535607899982975,0.3890913390102858,-1.3421157303567424,-1.1047081565142816,-0.11901392456178303,0.13357587560138345,-0.735353356661501,-0.26040327849379774,-0.8677314746095215,0.02711220010661573,-0.23918314929578097,0.34016632240746564,-0.054255563927034775,Pr,Presbytis,rubicunda,F,A
35705,-52.76166586199031,-81.20958858820367,-0.7692595594274905,16.69488190014277,-6.695843207531057,16.463357775235405,2.0765828118289775,-2.1723529761806875,4.91862493256098,2.3590381346472378,2.325608193107634,0.2258299087186731,0.13654041258964014,0.9490228854929748,2.459555442289532,1.4668595038968282,0.8902357165207243,-0.6563057914231973,0.9020032311551203,-2.3937318593612305,-1.1152932984829813,-0.2964428589152729,-0.7790804556465823,0.9548166068550387,0.06493365412550771,-0.5571215634357776,-0.2873887280020354,-0.6472059299999121,-0.7471249738276572,0.07454219958939214,Pr,Presbytis,rubicunda,F,A
35712,-51.87410771676387,-86.12291552902076,1.9904493169962851,13.58964714393662,-3.3138776040477476,12.690620611323487,-0.4629312812938139,-4.913852887090771,4.566065983493714,0.12512694241090405,-2.7909054510981535,0.6232070026850096,0.26199262690189734,1.2011461086923445,-0.9532726693588696,1.2590670147771614,0.4357251459874736,-0.6237900753421584,0.6157428913357624,0.14667124832193734,0.006573076436140972,-0.23169765330235043,-0.18171500224930118,-0.6644541944714941,-0.5536686890886393,-0.3470953720883304,-0.22288128118108352,-0.43969608116515296,-0.03451579355657325,-0.37225618284922185,Pr,Presbytis,rubicunda,M,A
37371,-60.98187198616536,-78.66629128362717,6.154649148954566,18.969122129498114,2.6718694932833937,13.12564836069629,0.45466622548952784,-9.866087405635117,7.590218211581883,-1.7741987850122591,2.6921086362154574,0.05187919504182963,1.8459110962720833,2.067788480856134,1.8187678826843652,1.570969463637931,0.17583027673396073,-1.0554803748334447,0.833044308579429,-0.4279451856257366,0.6281167315551685,-1.0219117201652121,-0.3274283002144548,-0.4025961836709444,-0.7945685721983496,-0.1901110333452888,0.07635936575630799,0.4076638241096073,-0.29354038921989656,-0.6192051163868405,Ph,Presbytis,hosei,M,A
37370,-57.18329361994413,-82.21495071870196,-2.0902437677229493,19.696019467048604,-3.800765705098401,7.9893745858851934,-0.298013090794417,-3.2054326151399994,4.243066828647995,-0.9837641524485335,-1.945821112057863,1.3216241747283488,1.0527729726325263,0.504456856685816,1.333404474692444,-0.5047617335746611,0.8784156909693529,0.5672616881094238,-0.5292528819705254,0.7433097106225841,-0.29809860704890023,-1.1197688199128673,-1.0729628024868554,-1.126842284929331,-0.8596338210342632,-0.25901035812297235,0.3147959736844467,-0.42981656815902997,0.5576144362082303,-0.21288234565137476,Ph,Presbytis,hosei,F,A
35621,-51.07374495557309,-87.26782534363535,-5.2958196186618425,15.446733278683793,-5.799876021497974,4.53123047494357,0.08449588981714377,-1.1440054359158864,3.346253706207417,0.009673546249145596,1.8763387998631997,1.7333658815948136,2.4028903772531027,0.53916462643417,2.2669251574663773,0.134754888746678,2.3313894371557726,0.47040002440173,0.38910351277854877,1.3090658206903136,-0.5583856208514442,-0.9266205459276026,-0.5057769510343056,0.7552120463750294,-0.2012952299246388,-0.7213590793944868,-0.4511004056322565,-0.5677389151233481,-0.3569217613155626,-0.8072006591292354,Ph,Presbytis,hosei,F,A
27108,-41.11652182029143,-90.41599654935739,3.782581052838727,2.928961121440347,-3.348519328943085,8.159958927624011,1.6206460824887567,-5.954376932061691,4.383682892606165,4.0468935003523745,-1.75842919721472,6.1527620750412995,1.8902464670191355,-0.010772151710435034,0.6850410125777352,-1.806309393095856,-2.1529193445989994,-1.3375938331171953,2.1643007752903904,-0.03166284769276912,-0.5182827895066159,0.53837678210843,0.16691370113601683,-0.731308804080353,0.5762392168611318,-0.42360262709457563,-0.32847944111850463,0.1128724659331402,0.5950608555758283,0.06123254733115662,Cb,Colobus,badius,F,A
31939,-41.69198404815788,-86.00085284783344,-22.91033904795842,17.331451169004577,-8.002628352811135,7.942428728523361,-1.3896799524105394,0.4951559950542215,5.665797755589346,-1.0188967178630224,-0.24804176471702724,2.466681000761571,-0.15050079259286736,-0.8638955200050167,-1.5022111993152285,-1.1668802140627148,-1.4750333433864249,-0.71481147981053,1.5253059643682112,0.6778292087633017,0.5268058034910088,0.9404936657651888,0.08372717794139976,0.5638828044044437,0.465105057596346,0.12400008820126418,-0.3797379313830663,0.029230484065206,0.3885002203893985,0.11002316263953991,Cb,Colobus,badius,F,A
24080,-49.82575225380407,-94.99922479293397,-20.671104206923424,7.076508462033526,-7.604111948633689,3.7969214896336596,-2.142720387467127,-0.643544267809217,3.395153140001976,-3.0012010626434105,-3.245392037444846,-1.1107781668898713,0.5618795938089945,3.064918136141265,6.624063290982767,2.5355696163224692,4.863333185330896,-0.3971109912910498,3.31973414063305,1.1847530051410224,-0.3278471421202572,-0.2517499116639997,-3.8495166125506626,2.9500935588816635,3.1317165976874244,1.1903733770468006,2.7271104481220356,0.6912714936772446,-0.1915052297614489,0.08851435064139872,Cb,Colobus,badius,M,A
25810,-38.58444704595202,-87.54249388480933,-10.54300535955619,15.96981000734465,-3.675451965761909,6.884986517455214,-1.0605783448844328,0.3815260105075946,5.023719906120601,1.182293575900506,-1.7608261375085779,0.9688183508806993,-0.24682344712053228,-0.548559298766612,-0.7972187230607398,2.4165928021604866,-1.040653636965325,-1.437861347132629,-1.3464891173574771,-0.41056326903706625,0.38474527823074905,0.8728905827307603,-0.35515456131151524,0.512881924272928,1.1617178862407986,-0.3370104505282524,0.32152556341404026,0.6453778192839605,-0.15647288456348024,0.4339926626579781,Cb,Colobus,badius,F,A
25631,-36.19272090241473,-93.09459166574676,-5.339709065597833,6.587726447533934,3.166706550947039,0.0021538133703323716,-1.3753627028571427,-2.5632787382629765,4.557702919905211,-2.3386384397959246,0.17015517784761144,3.2970044469275,-1.3299617248160243,-1.6809954307301924,-0.5093010023711981,1.0208747111542822,-0.6126389721561971,-2.9498907918138904,1.2887534719418476,-0.014018939295623693,-1.5544697699184982,-0.7394986739744394,-0.08983591358257745,0.48999562701411825,-0.44658173170808096,0.3312464794619273,-0.9003614630672818,0.19591437033907247,0.10596598401110864,-0.4236769892883509,Cb,Colobus,badius,M,A
24775,-54.69902674809273,-99.57776209793309,-6.52188442558021,4.674995554166559,-13.542347261406693,3.47882718052375,-2.0879055154315735,5.307729307364003,1.564989913529483,0.8302863942557616,2.220077975087267,1.0589437807930573,-1.745978331276771,-1.0348389952677828,0.20110479620622926,-0.275934858845124,1.4220561056329626,-3.2078660453278087,1.8065875703368672,-0.018522257348298495,-0.24438763840865566,-1.8151846612507696,-0.25292432990709446,1.8864950277472075,1.078085660431599,-1.7422006011235163,-0.7910845838449405,0.6907620462522417,0.7094311066996023,-0.12428525407175038,Cb,Colobus,badius,M,A
24793,-34.01121750013084,-84.94765793682788,-14.302790006204349,11.577500274752325,26.26421500459021,20.485359916103114,10.947603793534203,13.376039312002623,-1.8777699987514762,1.1097745714530778,-3.1398744689760636,2.0548719026979803,-1.4033179855880753,-2.7577317998167614,0.2772348264700288,1.9957846563101735,1.332529388674748,-1.637242974402262,-1.6286519108398763,-0.06464741183767947,-1.7144716902833421,1.0065001559554765,0.23308424274585507,-0.9431906764970931,-0.17418010283184024,-0.4276620123329639,0.20680959778602184,-0.018262342940720572,0.2623161389672342,0.04623913235783566,Cb,Colobus,badius,F,A
26553,-38.256612953437966,-93.03940621145541,-14.02661091348183,6.80020366915882,0.15232071498869565,2.8243093807739594,0.053893062332346926,-2.1106092372909484,2.9799072933436945,-0.48681377338703286,-0.10922348902583572,0.8353905592218382,3.5419073741257754,-4.026201152290808,0.05406024901562096,-0.13105334590529066,-1.4102411909967325,-1.1393681730653022,0.8048360541394086,-0.5906773730476744,2.2399912351869764,-0.3808264750719233,0.7084003840943445,-0.406247002731794,-1.5930147845334688,0.36862799673257673,0.3041131355144698,-0.09865657407365708,-0.15976333669725365,0.14133928826281889,Cb,Colobus,badius,F,A
26552,-49.95390261670295,-89.96336934376426,-4.850546847761422,11.565946465283243,-7.487559125492458,6.979758109766093,-1.6616429316744799,2.1753728322256793,3.3340161450260672,-1.8226966440807328,-0.9324994242698174,-1.1229538208531544,1.1924054969042481,-2.6862945877571915,-1.1643644567477054,-0.1461531698182839,0.011807212399216593,-4.85891195414023,1.026330797874652,0.27880160553895394,1.4812935695067786,0.4720381108866397,0.29649345197909127,0.09852647675532895,-1.451325942746667,-0.6888464996881863,-0.4976617653609726,-0.17939699167237919,0.0851482014818399,-0.3278477020299491,Cb,Colobus,badius,F,A
25627,-37.33088730410485,-90.57906360136897,-8.195299007502852,17.630710172627747,-7.521996790585244,-4.2621377026574105,-2.764126618068054,7.294596910873297,-0.133930008336514,-2.927365008925798,0.19858824204222297,-0.6130624440512876,-3.270945611553329,0.5348103027437872,-0.349117628280234,-0.6797121663182886,1.3421443251590728,-3.098306359184329,1.0719344213098572,-0.02273060960322583,0.7818993324090738,-0.9158444274326261,0.0597318224857247,-1.4904957572675668,-0.809831444593353,-0.3943734899792152,0.5002386247492054,0.24327234968268233,0.28079809380665854,-0.1912625646087615,Cb,Colobus,badius,M,A
37280,-12.910069344954513,24.868759853743413,-38.14258377044617,0.9451753415365775,-7.520524845634417,-3.6870017491374405,-5.089935622839125,0.0588759537906956,3.9111388731712338,5.634567864908746,-7.735088460152305,-2.974622848006902,-0.9623096395528291,-0.38001468351351475,-2.1436763615327483,2.006250986562197,1.0800671550348655,-0.6356220362238426,1.7231510322932104,1.2047248813723896,-0.20960305603349713,-1.6237859385481863,0.5100194728207188,0.8568000728828179,-0.6553355141187991,0.561306894686275,-0.06687874237979144,-0.44303910170181526,0.1916036635398239,-0.28125636214509814,Ep,Erythrocebus,patas,M,A
47018,-6.653358295095674,33.43980367314532,-45.98126079429608,14.829518538207303,-6.988331489962104,1.7997325355463556,-3.717280185923265,-3.565805880866133,4.8684932056394,5.042968795224064,-2.4549004921597684,0.6558872138456907,0.5111548366680058,-0.0013467787575700504,0.24576844202147113,3.1755422222905176,1.0364047097647886,0.8289252631083789,-0.5471690232204756,0.6201693759932311,-0.5721707444038708,-0.29112207178669103,-0.003587166742181224,0.7266963731177752,-0.997559850075603,0.597392364709122,-0.02245733961652481,-0.17420960535959226,0.37828213088951185,-0.08973484433923759,Ep,Erythrocebus,patas,F,A
